Date,Price,Open,High,Low,Volume,Change_Pct
2016-11-07,4689.18,4689.18,4689.18,4689.18,0,0.36
2016-11-08,4691.06,4691.06,4691.06,4691.06,0,0.04
2016-11-09,4671.25,4671.25,4671.25,4671.25,0,-0.42
2016-11-10,4677.13,4677.13,4677.13,4677.13,0,0.13
2016-11-13,4667.19,4667.19,4667.19,4667.19,0,-0.21
2016-11-14,4644.98,4644.98,4644.98,4644.98,0,-0.48
2016-11-15,4664.8,4664.8,4664.8,4664.8,0,0.43
2016-11-16,4676.75,4676.75,4676.75,4676.75,0,0.26
2016-11-17,4698.54,4698.54,4698.54,4698.54,0,0.47
2016-11-20,4721.98,4721.98,4721.98,4721.98,0,0.5
2016-11-21,4721.4,4721.4,4721.4,4721.4,0,-0.01
2016-11-22,4750.2,4750.2,4750.2,4750.2,0,0.61
2016-11-23,4765.35,4765.35,4765.35,4765.35,0,0.32
2016-11-24,4791.33,4791.33,4791.33,4791.33,0,0.55
2016-11-27,4786.57,4786.57,4786.57,4786.57,0,-0.1
2016-11-28,4797.64,4797.64,4797.64,4797.64,0,0.23
2016-11-29,4793.3,4793.3,4793.3,4793.3,0,-0.09
2016-11-30,4801.24,4801.24,4801.24,4801.24,0,0.17
2016-12-01,4823.02,4823.02,4823.02,4823.02,0,0.45
2016-12-04,4822.29,4822.29,4822.29,4822.29,0,-0.02
2016-12-05,4836.32,4836.32,4836.32,4836.32,0,0.29
2016-12-06,4846.09,4846.09,4846.09,4846.09,0,0.2
2016-12-07,4871.28,4871.28,4871.28,4871.28,0,0.52
2016-12-08,4892.81,4892.81,4892.81,4892.81,0,0.44
2016-12-11,4861.12,4861.12,4861.12,4861.12,0,-0.65
2016-12-12,4869.59,4869.59,4869.59,4869.59,0,0.17
2016-12-14,4906.92,4906.92,4906.92,4906.92,0,0.77
2016-12-15,4925.72,4925.72,4925.72,4925.72,0,0.38
2016-12-18,4938.58,4938.58,4938.58,4938.58,0,0.26
2016-12-19,4941.65,4941.65,4941.65,4941.65,0,0.06
2016-12-20,4931.17,4931.17,4931.17,4931.17,0,-0.21
2016-12-21,4924.33,4924.33,4924.33,4924.33,0,-0.14
2016-12-22,4956.73,4956.73,4956.73,4956.73,0,0.66
2016-12-26,4993.53,4993.53,4993.53,4993.53,0,0.74
2016-12-27,5016.74,5016.74,5016.74,5016.74,0,0.46
2016-12-28,5027.91,5027.91,5027.91,5027.91,0,0.22
2016-12-29,5036.05,5036.05,5036.05,5036.05,0,0.16
2017-01-01,5083.89,5083.89,5083.89,5083.89,0,0.95
2017-01-02,5119.58,5119.58,5119.58,5119.58,0,0.7
2017-01-03,5137.73,5137.73,5137.73,5137.73,0,0.35
2017-01-04,5156.6,5156.6,5156.6,5156.6,0,0.37
2017-01-05,5182.24,5182.24,5182.24,5182.24,0,0.5
2017-01-08,5158.69,5158.69,5158.69,5158.69,0,-0.45
2017-01-09,5214.6,5214.6,5214.6,5214.6,0,1.08
2017-01-10,5277.39,5277.39,5277.39,5277.39,0,1.2
2017-01-11,5333.87,5333.87,5333.87,5333.87,0,1.07
2017-01-12,5342.87,5342.87,5342.87,5342.87,0,0.17
2017-01-15,5422.79,5422.79,5422.79,5422.79,0,1.5
2017-01-16,5477.86,5477.86,5477.86,5477.86,0,1.02
2017-01-17,5575.47,5575.47,5575.47,5575.47,0,1.78
2017-01-18,5533.49,5533.49,5533.49,5533.49,0,-0.75
2017-01-19,5534.06,5534.06,5534.06,5534.06,0,0.01
2017-01-22,5602.84,5602.84,5602.84,5602.84,0,1.24
2017-01-23,5669.79,5669.79,5669.79,5669.79,0,1.19
2017-01-24,5708.24,5708.24,5708.24,5708.24,0,0.68
2017-01-25,5621.27,5621.27,5621.27,5621.27,0,-1.52
2017-01-26,5618.64,5618.64,5618.64,5618.64,0,-0.05
2017-01-29,5500.85,5500.85,5500.85,5500.85,0,-2.1
2017-01-30,5421.2,5421.2,5421.2,5421.2,0,-1.45
2017-01-31,5468.34,5468.34,5468.34,5468.34,0,0.87
2017-02-01,5473.89,5473.89,5473.89,5473.89,0,0.1
2017-02-02,5365.13,5365.13,5365.13,5365.13,0,-1.99
2017-02-05,5322.86,5322.86,5322.86,5322.86,0,-0.79
2017-02-06,5363.09,5363.09,5363.09,5363.09,0,0.76
2017-02-07,5392.1,5392.1,5392.1,5392.1,0,0.54
2017-02-08,5488.23,5488.23,5488.23,5488.23,0,1.78
2017-02-09,5512.46,5512.46,5512.46,5512.46,0,0.44
2017-02-12,5546.28,5546.28,5546.28,5546.28,0,0.61
2017-02-13,5558.57,5558.57,5558.57,5558.57,0,0.22
2017-02-14,5598.71,5598.71,5598.71,5598.71,0,0.72
2017-02-15,5580.63,5580.63,5580.63,5580.63,0,-0.32
2017-02-16,5590.66,5590.66,5590.66,5590.66,0,0.18
2017-02-19,5583.0,5583.0,5583.0,5583.0,0,-0.14
2017-02-20,5604.99,5604.99,5604.99,5604.99,0,0.39
2017-02-22,5625.83,5625.83,5625.83,5625.83,0,0.37
2017-02-23,5625.33,5625.33,5625.33,5625.33,0,-0.01
2017-02-26,5635.11,5635.11,5635.11,5635.11,0,0.17
2017-02-27,5620.24,5620.24,5620.24,5620.24,0,-0.26
2017-02-28,5612.69,5612.69,5612.69,5612.69,0,-0.13
2017-03-01,5597.21,5597.21,5597.21,5597.21,0,-0.28
2017-03-02,5586.74,5586.74,5586.74,5586.74,0,-0.19
2017-03-05,5573.07,5573.07,5573.07,5573.07,0,-0.24
2017-03-06,5588.83,5588.83,5588.83,5588.83,0,0.28
2017-03-07,5622.49,5622.49,5622.49,5622.49,0,0.6
2017-03-08,5649.98,5649.98,5649.98,5649.98,0,0.49
2017-03-09,5671.61,5671.61,5671.61,5671.61,0,0.38
2017-03-12,5676.25,5676.25,5676.25,5676.25,0,0.08
2017-03-13,5659.72,5659.72,5659.72,5659.72,0,-0.29
2017-03-14,5681.25,5681.25,5681.25,5681.25,0,0.38
2017-03-15,5684.31,5684.31,5684.31,5684.31,0,0.05
2017-03-16,5701.27,5701.27,5701.27,5701.27,0,0.3
2017-03-19,5695.45,5695.45,5695.45,5695.45,0,-0.1
2017-03-20,5695.72,5695.72,5695.72,5695.72,0,0.0
2017-03-21,5724.85,5724.85,5724.85,5724.85,0,0.51
2017-03-22,5736.3,5736.3,5736.3,5736.3,0,0.2
2017-03-23,5726.23,5726.23,5726.23,5726.23,0,-0.18
2017-03-27,5697.93,5697.93,5697.93,5697.93,0,-0.49
2017-03-28,5737.41,5737.41,5737.41,5737.41,0,0.69
2017-03-29,5733.24,5733.24,5733.24,5733.24,0,-0.07
2017-03-30,5719.61,5719.61,5719.61,5719.61,0,-0.24
2017-04-02,5691.37,5691.37,5691.37,5691.37,0,-0.49
2017-04-03,5739.33,5739.33,5739.33,5739.33,0,0.84
2017-04-04,5777.11,5777.11,5777.11,5777.11,0,0.66
2017-04-05,5756.92,5756.92,5756.92,5756.92,0,-0.35
2017-04-06,5736.4,5736.4,5736.4,5736.4,0,-0.36
2017-04-09,5700.79,5700.79,5700.79,5700.79,0,-0.62
2017-04-10,5689.67,5689.67,5689.67,5689.67,0,-0.2
2017-04-11,5683.46,5683.46,5683.46,5683.46,0,-0.11
2017-04-12,5646.37,5646.37,5646.37,5646.37,0,-0.65
2017-04-13,5645.86,5645.86,5645.86,5645.86,0,-0.01
2017-04-16,5592.83,5592.83,5592.83,5592.83,0,-0.94
2017-04-17,5596.12,5596.12,5596.12,5596.12,0,0.06
2017-04-18,5571.52,5571.52,5571.52,5571.52,0,-0.44
2017-04-19,5555.09,5555.09,5555.09,5555.09,0,-0.29
2017-04-20,5521.66,5521.66,5521.66,5521.66,0,-0.6
2017-04-23,5438.24,5438.24,5438.24,5438.24,0,-1.51
2017-04-24,5435.63,5435.63,5435.63,5435.63,0,-0.05
2017-04-25,5469.46,5469.46,5469.46,5469.46,0,0.62
2017-04-26,5517.37,5517.37,5517.37,5517.37,0,0.88
2017-04-27,5534.42,5534.42,5534.42,5534.42,0,0.31
2017-04-30,5475.55,5475.55,5475.55,5475.55,0,-1.06
2017-05-02,5521.38,5521.38,5521.38,5521.38,0,0.84
2017-05-03,5545.1,5545.1,5545.1,5545.1,0,0.43
2017-05-04,5540.71,5540.71,5540.71,5540.71,0,-0.08
2017-05-07,5533.44,5533.44,5533.44,5533.44,0,-0.13
2017-05-08,5529.5,5529.5,5529.5,5529.5,0,-0.07
2017-05-09,5511.05,5511.05,5511.05,5511.05,0,-0.33
2017-05-11,5496.2,5496.2,5496.2,5496.2,0,-0.27
2017-05-14,5460.07,5460.07,5460.07,5460.07,0,-0.66
2017-05-15,5428.05,5428.05,5428.05,5428.05,0,-0.59
2017-05-16,5435.68,5435.68,5435.68,5435.68,0,0.14
2017-05-17,5429.66,5429.66,5429.66,5429.66,0,-0.11
2017-05-18,5399.66,5399.66,5399.66,5399.66,0,-0.55
2017-05-21,5363.72,5363.72,5363.72,5363.72,0,-0.67
2017-05-22,5385.35,5385.35,5385.35,5385.35,0,0.4
2017-05-23,5394.81,5394.81,5394.81,5394.81,0,0.18
2017-05-24,5412.68,5412.68,5412.68,5412.68,0,0.33
2017-05-25,5413.81,5413.81,5413.81,5413.81,0,0.02
2017-05-28,5372.86,5372.86,5372.86,5372.86,0,-0.76
2017-05-29,5356.58,5356.58,5356.58,5356.58,0,-0.3
2017-05-30,5373.25,5373.25,5373.25,5373.25,0,0.31
2017-05-31,5403.11,5403.11,5403.11,5403.11,0,0.56
2017-06-01,5438.7,5438.7,5438.7,5438.7,0,0.66
2017-06-04,5443.99,5443.99,5443.99,5443.99,0,0.1
2017-06-05,5482.52,5482.52,5482.52,5482.52,0,0.71
2017-06-06,5500.65,5500.65,5500.65,5500.65,0,0.33
2017-06-07,5489.87,5489.87,5489.87,5489.87,0,-0.2
2017-06-08,5475.74,5475.74,5475.74,5475.74,0,-0.26
2017-06-11,5455.17,5455.17,5455.17,5455.17,0,-0.38
2017-06-12,5450.11,5450.11,5450.11,5450.11,0,-0.09
2017-06-13,5454.78,5454.78,5454.78,5454.78,0,0.09
2017-06-14,5459.72,5459.72,5459.72,5459.72,0,0.09
2017-06-15,5468.32,5468.32,5468.32,5468.32,0,0.16
2017-06-18,5461.63,5461.63,5461.63,5461.63,0,-0.12
2017-06-19,5478.82,5478.82,5478.82,5478.82,0,0.31
2017-06-20,5527.22,5527.22,5527.22,5527.22,0,0.88
2017-06-21,5567.69,5567.69,5567.69,5567.69,0,0.73
2017-06-22,5599.07,5599.07,5599.07,5599.07,0,0.56
2017-06-28,5646.28,5646.28,5646.28,5646.28,0,0.84
2017-06-29,5656.04,5656.04,5656.04,5656.04,0,0.17
2017-07-02,5654.62,5654.62,5654.62,5654.62,0,-0.03
2017-07-03,5726.37,5726.37,5726.37,5726.37,0,1.27
2017-07-04,5760.5,5760.5,5760.5,5760.5,0,0.6
2017-07-05,5782.65,5782.65,5782.65,5782.65,0,0.38
2017-07-06,5749.65,5749.65,5749.65,5749.65,0,-0.57
2017-07-09,5774.29,5774.29,5774.29,5774.29,0,0.43
2017-07-10,5827.18,5827.18,5827.18,5827.18,0,0.92
2017-07-11,5830.77,5830.77,5830.77,5830.77,0,0.06
2017-07-12,5790.78,5790.78,5790.78,5790.78,0,-0.69
2017-07-13,5834.86,5834.86,5834.86,5834.86,0,0.76
2017-07-16,5844.72,5844.72,5844.72,5844.72,0,0.17
2017-07-17,5824.42,5824.42,5824.42,5824.42,0,-0.35
2017-07-18,5819.26,5819.26,5819.26,5819.26,0,-0.09
2017-07-19,5775.59,5775.59,5775.59,5775.59,0,-0.75
2017-07-20,5782.47,5782.47,5782.47,5782.47,0,0.12
2017-07-23,5775.59,5775.59,5775.59,5775.59,0,-0.12
2017-07-24,5798.11,5798.11,5798.11,5798.11,0,0.39
2017-07-25,5801.89,5801.89,5801.89,5801.89,0,0.07
2017-07-26,5824.42,5824.42,5824.42,5824.42,0,0.39
2017-07-27,5815.07,5815.07,5815.07,5815.07,0,-0.16
2017-07-30,5802.04,5802.04,5802.04,5802.04,0,-0.22
2017-07-31,5860.64,5860.64,5860.64,5860.64,0,1.01
2017-08-01,5876.26,5876.26,5876.26,5876.26,0,0.27
2017-08-02,5891.16,5891.16,5891.16,5891.16,0,0.25
2017-08-03,5880.44,5880.44,5880.44,5880.44,0,-0.18
2017-08-06,5907.62,5907.62,5907.62,5907.62,0,0.46
2017-08-07,5913.59,5913.59,5913.59,5913.59,0,0.1
2017-08-08,5897.67,5897.67,5897.67,5897.67,0,-0.27
2017-08-09,5890.12,5890.12,5890.12,5890.12,0,-0.13
2017-08-10,5901.8,5901.8,5901.8,5901.8,0,0.2
2017-08-13,5921.59,5921.59,5921.59,5921.59,0,0.34
2017-08-16,5883.24,5883.24,5883.24,5883.24,0,-0.65
2017-08-17,5861.11,5861.11,5861.11,5861.11,0,-0.38
2017-08-20,5819.27,5819.27,5819.27,5819.27,0,-0.71
2017-08-21,5844.1,5844.1,5844.1,5844.1,0,0.43
2017-08-22,5862.33,5862.33,5862.33,5862.33,0,0.31
2017-08-23,5855.87,5855.87,5855.87,5855.87,0,-0.11
2017-08-24,5885.42,5885.42,5885.42,5885.42,0,0.5
2017-08-27,5915.42,5915.42,5915.42,5915.42,0,0.51
2017-08-28,5947.24,5947.24,5947.24,5947.24,0,0.54
2017-08-29,5948.5,5948.5,5948.5,5948.5,0,0.02
2017-08-30,5973.94,5973.94,5973.94,5973.94,0,0.43
2017-08-31,6006.43,6006.43,6006.43,6006.43,0,0.54
2017-09-04,6038.37,6038.37,6038.37,6038.37,0,0.53
2017-09-05,6083.0,6083.0,6083.0,6083.0,0,0.74
2017-09-06,6069.17,6069.17,6069.17,6069.17,0,-0.23
2017-09-07,6114.98,6114.98,6114.98,6114.98,0,0.75
2017-09-10,6167.49,6167.49,6167.49,6167.49,0,0.86
2017-09-11,6151.2,6151.2,6151.2,6151.2,0,-0.26
2017-09-12,6149.39,6149.39,6149.39,6149.39,0,-0.03
2017-09-13,6184.57,6184.57,6184.57,6184.57,0,0.57
2017-09-14,6203.9,6203.9,6203.9,6203.9,0,0.31
2017-09-17,6240.57,6240.57,6240.57,6240.57,0,0.59
2017-09-18,6235.94,6235.94,6235.94,6235.94,0,-0.07
2017-09-19,6236.58,6236.58,6236.58,6236.58,0,0.01
2017-09-20,6172.91,6172.91,6172.91,6172.91,0,-1.02
2017-09-21,6170.47,6170.47,6170.47,6170.47,0,-0.04
2017-09-24,6165.32,6165.32,6165.32,6165.32,0,-0.08
2017-09-25,6106.24,6106.24,6106.24,6106.24,0,-0.96
2017-09-26,6104.27,6104.27,6104.27,6104.27,0,-0.03
2017-09-27,6079.32,6079.32,6079.32,6079.32,0,-0.41
2017-09-28,6092.84,6092.84,6092.84,6092.84,0,0.22
2017-10-02,6092.95,6092.95,6092.95,6092.95,0,0.0
2017-10-03,6133.22,6133.22,6133.22,6133.22,0,0.66
2017-10-04,6159.95,6159.95,6159.95,6159.95,0,0.44
2017-10-05,6202.31,6202.31,6202.31,6202.31,0,0.69
2017-10-08,6205.5,6205.5,6205.5,6205.5,0,0.05
2017-10-09,6128.89,6128.89,6128.89,6128.89,0,-1.23
2017-10-10,6141.81,6141.81,6141.81,6141.81,0,0.21
2017-10-11,6108.57,6108.57,6108.57,6108.57,0,-0.54
2017-10-12,6064.4,6064.4,6064.4,6064.4,0,-0.72
2017-10-15,6008.94,6008.94,6008.94,6008.94,0,-0.91
2017-10-16,6013.84,6013.84,6013.84,6013.84,0,0.08
2017-10-17,6031.74,6031.74,6031.74,6031.74,0,0.3
2017-10-18,6025.27,6025.27,6025.27,6025.27,0,-0.11
2017-10-19,6039.55,6039.55,6039.55,6039.55,0,0.24
2017-10-22,6041.2,6041.2,6041.2,6041.2,0,0.03
2017-10-23,5981.95,5981.95,5981.95,5981.95,0,-0.98
2017-10-24,5968.02,5968.02,5968.02,5968.02,0,-0.23
2017-10-25,6001.52,6001.52,6001.52,6001.52,0,0.56
2017-10-26,6018.25,6018.25,6018.25,6018.25,0,0.28
2017-10-29,5995.41,5995.41,5995.41,5995.41,0,-0.38
2017-10-30,5996.24,5996.24,5996.24,5996.24,0,0.01
2017-10-31,6019.59,6019.59,6019.59,6019.59,0,0.39
2017-11-01,6072.33,6072.33,6072.33,6072.33,0,0.88
2017-11-02,6099.02,6099.02,6099.02,6099.02,0,0.44
2017-11-05,6072.99,6072.99,6072.99,6072.99,0,-0.43
2017-11-06,6104.5,6104.5,6104.5,6104.5,0,0.52
2017-11-07,6129.69,6129.69,6129.69,6129.69,0,0.41
2017-11-08,6159.07,6159.07,6159.07,6159.07,0,0.48
2017-11-09,6193.56,6193.56,6193.56,6193.56,0,0.56
2017-11-12,6223.78,6223.78,6223.78,6223.78,0,0.49
2017-11-13,6216.61,6216.61,6216.61,6216.61,0,-0.12
2017-11-14,6252.14,6252.14,6252.14,6252.14,0,0.57
2017-11-15,6235.71,6235.71,6235.71,6235.71,0,-0.26
2017-11-16,6282.09,6282.09,6282.09,6282.09,0,0.74
2017-11-19,6306.95,6306.95,6306.95,6306.95,0,0.4
2017-11-20,6319.12,6319.12,6319.12,6319.12,0,0.19
2017-11-21,6281.87,6281.87,6281.87,6281.87,0,-0.59
2017-11-22,6289.33,6289.33,6289.33,6289.33,0,0.12
2017-11-23,6322.51,6322.51,6322.51,6322.51,0,0.53
2017-11-26,6336.88,6336.88,6336.88,6336.88,0,0.23
2017-11-27,6302.45,6302.45,6302.45,6302.45,0,-0.54
2017-11-28,6272.57,6272.57,6272.57,6272.57,0,-0.47
2017-11-29,6278.55,6278.55,6278.55,6278.55,0,0.1
2017-11-30,6306.86,6306.86,6306.86,6306.86,0,0.45
2017-12-03,6296.2,6296.2,6296.2,6296.2,0,-0.17
2017-12-04,6262.76,6262.76,6262.76,6262.76,0,-0.53
2017-12-05,6286.75,6286.75,6286.75,6286.75,0,0.38
2017-12-06,6266.29,6266.29,6266.29,6266.29,0,-0.33
2017-12-07,6248.22,6248.22,6248.22,6248.22,0,-0.29
2017-12-10,6204.43,6204.43,6204.43,6204.43,0,-0.7
2017-12-11,6196.65,6196.65,6196.65,6196.65,0,-0.13
2017-12-12,6251.6,6251.6,6251.6,6251.6,0,0.89
2017-12-13,6224.07,6224.07,6224.07,6224.07,0,-0.44
2017-12-14,6230.01,6230.01,6230.01,6230.01,0,0.1
2017-12-17,6213.08,6213.08,6213.08,6213.08,0,-0.27
2017-12-18,6224.6,6224.6,6224.6,6224.6,0,0.19
2017-12-19,6228.65,6228.65,6228.65,6228.65,0,0.07
2017-12-20,6196.48,6196.48,6196.48,6196.48,0,-0.52
2017-12-21,6182.78,6182.78,6182.78,6182.78,0,-0.22
2017-12-24,6159.3,6159.3,6159.3,6159.3,0,-0.38
2017-12-26,6167.56,6167.56,6167.56,6167.56,0,0.13
2017-12-27,6186.46,6186.46,6186.46,6186.46,0,0.31
2017-12-28,6244.52,6244.52,6244.52,6244.52,0,0.94
2018-01-01,6254.41,6254.41,6254.41,6254.41,0,0.16
2018-01-02,6279.96,6279.96,6279.96,6279.96,0,0.41
2018-01-03,6318.27,6318.27,6318.27,6318.27,0,0.61
2018-01-04,6302.84,6302.84,6302.84,6302.84,0,-0.24
2018-01-07,6268.42,6268.42,6268.42,6268.42,0,-0.55
2018-01-08,6210.5,6210.5,6210.5,6210.5,0,-0.92
2018-01-09,6198.53,6198.53,6198.53,6198.53,0,-0.19
2018-01-10,6172.44,6172.44,6172.44,6172.44,0,-0.42
2018-01-11,6179.32,6179.32,6179.32,6179.32,0,0.11
2018-01-14,6117.89,6117.89,6117.89,6117.89,0,-0.99
2018-01-15,6057.85,6057.85,6057.85,6057.85,0,-0.98
2018-01-16,6128.8,6128.8,6128.8,6128.8,0,1.17
2018-01-17,6098.32,6098.32,6098.32,6098.32,0,-0.5
2018-01-18,6122.23,6122.23,6122.23,6122.23,0,0.39
2018-01-21,6147.19,6147.19,6147.19,6147.19,0,0.41
2018-01-22,6195.0,6195.0,6195.0,6195.0,0,0.78
2018-01-23,6206.72,6206.72,6206.72,6206.72,0,0.19
2018-01-24,6200.68,6200.68,6200.68,6200.68,0,-0.1
2018-01-25,6215.8,6215.8,6215.8,6215.8,0,0.24
2018-01-28,6144.72,6144.72,6144.72,6144.72,0,-1.14
2018-01-29,6176.44,6176.44,6176.44,6176.44,0,0.52
2018-01-30,6127.8,6127.8,6127.8,6127.8,0,-0.79
2018-01-31,6039.78,6039.78,6039.78,6039.78,0,-1.44
2018-02-01,6021.44,6021.44,6021.44,6021.44,0,-0.3
2018-02-04,5888.29,5888.29,5888.29,5888.29,0,-2.21
2018-02-05,5869.78,5869.78,5869.78,5869.78,0,-0.31
2018-02-06,5949.24,5949.24,5949.24,5949.24,0,1.35
2018-02-07,5936.34,5936.34,5936.34,5936.34,0,-0.22
2018-02-08,5965.62,5965.62,5965.62,5965.62,0,0.49
2018-02-11,6093.95,6093.95,6093.95,6093.95,0,2.15
2018-02-12,6082.29,6082.29,6082.29,6082.29,0,-0.19
2018-02-13,6088.37,6088.37,6088.37,6088.37,0,0.1
2018-02-14,6102.3,6102.3,6102.3,6102.3,0,0.23
2018-02-15,6050.19,6050.19,6050.19,6050.19,0,-0.85
2018-02-18,5950.75,5950.75,5950.75,5950.75,0,-1.64
2018-02-19,5940.24,5940.24,5940.24,5940.24,0,-0.18
2018-02-20,5909.03,5909.03,5909.03,5909.03,0,-0.53
2018-02-22,5906.98,5906.98,5906.98,5906.98,0,-0.03
2018-02-25,5832.12,5832.12,5832.12,5832.12,0,-1.27
2018-02-26,5774.57,5774.57,5774.57,5774.57,0,-0.99
2018-02-27,5798.42,5798.42,5798.42,5798.42,0,0.41
2018-02-28,5804.94,5804.94,5804.94,5804.94,0,0.11
2018-03-01,5870.83,5870.83,5870.83,5870.83,0,1.14
2018-03-04,5883.38,5883.38,5883.38,5883.38,0,0.21
2018-03-05,5835.33,5835.33,5835.33,5835.33,0,-0.82
2018-03-06,5847.81,5847.81,5847.81,5847.81,0,0.21
2018-03-07,5822.18,5822.18,5822.18,5822.18,0,-0.44
2018-03-08,5827.98,5827.98,5827.98,5827.98,0,0.1
2018-03-11,5773.36,5773.36,5773.36,5773.36,0,-0.94
2018-03-12,5705.57,5705.57,5705.57,5705.57,0,-1.17
2018-03-13,5623.64,5623.64,5623.64,5623.64,0,-1.44
2018-03-14,5635.05,5635.05,5635.05,5635.05,0,0.2
2018-03-15,5720.59,5720.59,5720.59,5720.59,0,1.52
2018-03-18,5721.69,5721.69,5721.69,5721.69,0,0.02
2018-03-19,5663.76,5663.76,5663.76,5663.76,0,-1.01
2018-03-20,5648.9,5648.9,5648.9,5648.9,0,-0.26
2018-03-21,5572.05,5572.05,5572.05,5572.05,0,-1.36
2018-03-22,5580.58,5580.58,5580.58,5580.58,0,0.15
2018-03-25,5570.18,5570.18,5570.18,5570.18,0,-0.19
2018-03-27,5491.79,5491.79,5491.79,5491.79,0,-1.41
2018-03-28,5488.86,5488.86,5488.86,5488.86,0,-0.05
2018-03-29,5597.44,5597.44,5597.44,5597.44,0,1.98
2018-04-01,5747.14,5747.14,5747.14,5747.14,0,2.67
2018-04-02,5827.51,5827.51,5827.51,5827.51,0,1.4
2018-04-03,5790.28,5790.28,5790.28,5790.28,0,-0.64
2018-04-04,5793.05,5793.05,5793.05,5793.05,0,0.05
2018-04-05,5841.19,5841.19,5841.19,5841.19,0,0.83
2018-04-08,5865.38,5865.38,5865.38,5865.38,0,0.41
2018-04-09,5879.41,5879.41,5879.41,5879.41,0,0.24
2018-04-10,5859.6,5859.6,5859.6,5859.6,0,-0.34
2018-04-11,5833.26,5833.26,5833.26,5833.26,0,-0.45
2018-04-12,5813.13,5813.13,5813.13,5813.13,0,-0.35
2018-04-15,5773.6,5773.6,5773.6,5773.6,0,-0.68
2018-04-16,5784.67,5784.67,5784.67,5784.67,0,0.19
2018-04-17,5777.95,5777.95,5777.95,5777.95,0,-0.12
2018-04-18,5822.99,5822.99,5822.99,5822.99,0,0.78
2018-04-19,5843.46,5843.46,5843.46,5843.46,0,0.35
2018-04-22,5813.28,5813.28,5813.28,5813.28,0,-0.52
2018-04-23,5806.13,5806.13,5806.13,5806.13,0,-0.12
2018-04-24,5777.35,5777.35,5777.35,5777.35,0,-0.5
2018-04-25,5802.02,5802.02,5802.02,5802.02,0,0.43
2018-04-26,5813.79,5813.79,5813.79,5813.79,0,0.2
2018-04-30,5739.22,5739.22,5739.22,5739.22,0,-1.28
2018-05-03,5698.68,5698.68,5698.68,5698.68,0,-0.71
2018-05-06,5694.27,5694.27,5694.27,5694.27,0,-0.08
2018-05-07,5683.53,5683.53,5683.53,5683.53,0,-0.19
2018-05-08,5642.46,5642.46,5642.46,5642.46,0,-0.72
2018-05-09,5627.33,5627.33,5627.33,5627.33,0,-0.27
2018-05-10,5587.21,5587.21,5587.21,5587.21,0,-0.71
2018-05-13,5558.66,5558.66,5558.66,5558.66,0,-0.51
2018-05-14,5557.57,5557.57,5557.57,5557.57,0,-0.02
2018-05-15,5548.89,5548.89,5548.89,5548.89,0,-0.16
2018-05-16,5511.76,5511.76,5511.76,5511.76,0,-0.67
2018-05-17,5443.3,5443.3,5443.3,5443.3,0,-1.24
2018-05-20,5390.7,5390.7,5390.7,5390.7,0,-0.97
2018-05-21,5413.28,5413.28,5413.28,5413.28,0,0.42
2018-05-22,5391.89,5391.89,5391.89,5391.89,0,-0.4
2018-05-23,5361.09,5361.09,5361.09,5361.09,0,-0.57
2018-05-24,5429.69,5429.69,5429.69,5429.69,0,1.28
2018-05-27,5456.82,5456.82,5456.82,5456.82,0,0.5
2018-05-28,5417.42,5417.42,5417.42,5417.42,0,-0.72
2018-05-29,5409.69,5409.69,5409.69,5409.69,0,-0.14
2018-05-30,5395.75,5395.75,5395.75,5395.75,0,-0.26
2018-05-31,5343.87,5343.87,5343.87,5343.87,0,-0.96
2018-06-03,5316.96,5316.96,5316.96,5316.96,0,-0.5
2018-06-04,5313.7,5313.7,5313.7,5313.7,0,-0.06
2018-06-05,5346.8,5346.8,5346.8,5346.8,0,0.62
2018-06-06,5398.75,5398.75,5398.75,5398.75,0,0.97
2018-06-07,5366.66,5366.66,5366.66,5366.66,0,-0.59
2018-06-10,5323.29,5323.29,5323.29,5323.29,0,-0.81
2018-06-11,5326.44,5326.44,5326.44,5326.44,0,0.06
2018-06-12,5365.22,5365.22,5365.22,5365.22,0,0.73
2018-06-18,5341.29,5341.29,5341.29,5341.29,0,-0.45
2018-06-19,5344.96,5344.96,5344.96,5344.96,0,0.07
2018-06-20,5384.87,5384.87,5384.87,5384.87,0,0.75
2018-06-21,5441.75,5441.75,5441.75,5441.75,0,1.06
2018-06-24,5521.99,5521.99,5521.99,5521.99,0,1.47
2018-06-25,5433.78,5433.78,5433.78,5433.78,0,-1.6
2018-06-26,5411.27,5411.27,5411.27,5411.27,0,-0.41
2018-06-27,5429.04,5429.04,5429.04,5429.04,0,0.33
2018-06-28,5405.46,5405.46,5405.46,5405.46,0,-0.43
2018-07-02,5322.41,5322.41,5322.41,5322.41,0,-1.54
2018-07-03,5273.16,5273.16,5273.16,5273.16,0,-0.93
2018-07-04,5309.11,5309.11,5309.11,5309.11,0,0.68
2018-07-05,5362.27,5362.27,5362.27,5362.27,0,1.0
2018-07-08,5366.02,5366.02,5366.02,5366.02,0,0.07
2018-07-09,5341.27,5341.27,5341.27,5341.27,0,-0.46
2018-07-10,5371.3,5371.3,5371.3,5371.3,0,0.56
2018-07-11,5379.24,5379.24,5379.24,5379.24,0,0.15
2018-07-12,5358.9,5358.9,5358.9,5358.9,0,-0.38
2018-07-15,5336.74,5336.74,5336.74,5336.74,0,-0.41
2018-07-16,5339.91,5339.91,5339.91,5339.91,0,0.06
